BASMID,ALLGRADEX,EDCPUB,SCCHOICE,SPUBCHOIX,SCONSIDR,SCHLHRSWK,EINTNET,MOSTIMPT,INTNUM,SEENJOY,SEGRADES,SEABSNT,SEGRADEQ,FSSPORTX,FSVOL,FSMTNG,FSPTMTNG,FSATCNFN,FSFUNDRS,FSCOMMTE,FSCOUNSLR,FSFREQ,FSNOTESX,FSMEMO,FCSCHOOL,FCTEACHR,FCSTDS,FCORDER,FCSUPPRT,FHHOME,FHWKHRS,FHAMOUNT,FHCAMT,FHPLACE,FHCHECKX,FHHELP,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,HDHEALTH,CDOBMM,CDOBYY,CSEX,CSPEAKX,HHTOTALXX,RELATION,P1REL,P1SEX,P1MRSTA,P1EMPL,P1HRSWK,P1MTHSWRK,P1AGE,P2GUARD,TTLHHINC,OWNRNTHB,CHLDNT,SEFUTUREX,DSBLTY,HHPARN19X,HHPARN19_BRD,NUMSIBSX,PARGRADEX,RACEETH,INTACC,CENREG,ZIPLOCL
20191020406,5,1,1,2,2,4,4,-1,-1,2,1,1,2,1,1,1,2,1,1,2,2,5,1,1,1,2,1,1,1,3,5,2,2,2,4,3,2,1,1,1,2,2,2,7,2,2,1,12,2010,2,2,3,1,1,2,2,1,40,12,41,2,4,2,2,5,2,2,2,1,1,5,3,2,32
20191020410,9,2,1,3,2,4,4,-1,-1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,4,8,1,1,1,4,4,1,1,1,1,2,1,1,7,2,2,1,4,2007,2,5,4,2,1,1,1,1,40,12,47,1,9,1,2,6,2,1,1,1,5,4,1,2,21
20191020456,15,1,2,2,2,4,3,12,1,3,1,1,1,1,2,1,2,1,2,2,2,5,1,1,3,2,3,3,2,4,25,1,1,1,1,1,1,2,2,2,2,1,1,5,2,2,1,2,2001,2,2,4,2,2,1,1,2,50,12,53,1,11,1,1,6,2,1,1,1,5,1,1,2,42
20191020489,15,1,1,1,2,3,4,-1,-1,2,2,1,2,1,2,1,2,1,2,2,2,10,2,1,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,1,2,2,1,1,2,2,1,2,2,1,5,2001,1,2,2,2,1,1,3,1,40,12,52,2,8,1,2,4,2,3,2,0,5,1,1,4,33
20191020581,14,1,1,1,2,4,4,-1,-1,2,2,1,3,1,1,1,2,2,1,2,1,10,1,1,2,1,1,2,1,3,5,1,2,2,2,1,1,2,2,1,1,1,1,3,2,2,1,4,2002,1,2,5,1,3,2,1,1,24,12,35,1,7,1,2,4,2,1,1,2,3,1,1,3,21
20191020591,8,1,2,2,1,4,4,-1,-1,1,5,1,3,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,3,1,3,1,1,4,2,1,1,1,1,1,1,1,3,2,2,3,2,2008,2,2,3,1,1,2,5,1,40,9,29,2,3,2,4,4,1,2,2,1,3,3,3,4,23
20191020601,10,1,2,1,2,4,4,-1,-1,2,3,1,3,1,2,2,1,1,1,2,2,5,1,1,1,1,1,1,1,2,10,1,1,1,3,1,2,2,1,1,2,2,1,5,2,1,1,1,2006,2,2,2,2,1,1,5,7,-1,0,54,2,1,1,2,4,2,3,2,0,3,1,1,3,42
20191020606,6,1,1,3,2,3,1,4,1,4,5,1,1,1,1,1,1,1,1,2,2,4,1,1,2,1,1,2,2,4,3,1,1,1,4,4,1,2,1,1,1,1,2,3,1,2,1,6,2000,1,6,5,1,1,2,1,1,8,12,26,1,7,2,2,3,1,1,1,1,1,3,1,3,11
20191020608,2,1,2,2,2,4,4,-1,-1,1,5,1,3,1,2,1,1,1,1,2,2,5,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,2,1,1,2,1,2,1,7,1,2,1,3,2013,2,2,5,1,1,2,1,1,30,12,41,1,7,1,1,4,2,1,1,2,5,2,1,3,41
20191020619,10,1,2,2,2,4,4,-1,-1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,10,3,3,1,4,1,2,1,1,1,2,2,1,7,1,2,1,10,2005,2,2,5,1,1,2,1,4,-1,0,41,1,3,2,1,5,2,1,1,2,4,1,1,3,21
20191020626,7,2,1,2,1,4,4,-1,-1,4,3,1,3,1,1,1,2,1,1,2,1,3,1,1,3,4,2,1,2,4,0,2,2,1,4,2,2,1,2,1,2,2,2,2,2,2,3,8,2009,1,2,3,1,1,2,1,1,40,12,44,2,3,1,1,5,1,2,2,1,4,2,1,3,21
20191020633,9,1,2,2,2,4,4,-1,-1,2,2,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,8,2,2,1,4,3,2,2,2,1,1,2,2,3,1,2,1,2,2007,1,2,4,2,1,1,1,1,60,12,37,1,12,1,1,5,2,1,1,1,4,1,1,3,21
20191020637,15,2,1,3,2,4,3,2,1,2,2,1,3,1,1,1,2,1,1,1,2,20,1,1,1,2,1,2,2,2,1,1,1,1,2,5,1,2,2,2,1,1,2,1,2,2,1,8,2000,1,2,5,1,1,2,1,1,25,12,43,1,12,1,2,5,2,1,1,2,4,1,1,3,41
20191020682,13,1,1,1,1,4,4,-1,-1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,4,20,2,2,1,4,4,1,1,1,1,1,1,1,7,1,2,2,8,2003,2,2,4,1,1,2,5,1,20,12,42,1,12,1,1,5,2,1,1,1,5,1,1,4,12
20191020699,7,1,1,1,2,4,4,-1,-1,1,5,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,4,3,1,1,1,4,2,1,1,1,1,1,1,1,7,1,1,1,5,2009,2,2,3,2,1,1,1,1,40,12,40,1,10,1,1,5,1,1,1,0,4,1,1,1,21
20191020706,10,1,1,3,2,4,4,-1,-1,3,1,1,2,1,2,1,1,1,1,2,2,4,2,1,2,2,2,1,3,4,10,2,2,1,4,1,1,2,1,2,1,1,2,4,1,1,1,3,2006,1,2,3,1,1,2,3,1,65,12,47,2,7,1,1,5,2,2,2,1,3,1,1,3,21
20191020739,7,1,2,2,1,4,4,-1,-1,2,1,1,1,1,1,1,1,1,1,2,2,5,1,1,1,1,1,1,1,3,4,1,1,1,3,2,1,1,1,1,2,2,1,7,2,2,1,5,2009,1,2,4,2,1,1,1,1,40,12,41,1,9,1,1,5,1,1,1,1,3,1,1,2,42
20191020764,13,1,2,3,2,3,4,-1,-1,2,5,1,4,2,2,2,1,2,1,2,2,3,1,2,3,2,4,2,4,3,20,3,1,1,3,3,2,2,2,2,2,1,1,4,2,2,2,1,2003,1,2,3,2,1,1,2,2,50,12,56,2,4,2,1,6,2,3,2,1,5,1,1,1,11
20191020766,13,1,1,1,1,4,4,-1,-1,2,1,2,2,1,2,1,2,2,2,2,1,5,1,1,2,3,2,2,2,4,15,2,2,1,2,1,2,1,1,2,2,1,1,3,2,1,2,5,2004,2,2,4,1,1,2,1,1,30,12,48,1,8,1,2,6,2,1,1,1,5,1,1,2,13
20191020789,2,1,1,1,1,4,4,-1,-1,1,5,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,2,2,1,1,2,4,2,1,1,1,1,1,1,2,4,2,2,2,5,2013,2,2,3,1,1,2,1,1,40,12,26,1,4,2,2,4,2,1,1,0,3,1,1,4,12
20191020806,14,1,1,3,1,4,4,-1,-1,3,3,2,3,2,2,1,2,1,2,2,1,4,1,1,2,2,2,2,2,1,1,1,1,2,1,5,2,2,1,2,2,1,2,2,2,2,3,6,2001,2,2,3,1,2,2,1,1,40,12,51,1,7,1,5,2,1,1,1,0,5,1,3,3,32
20191020825,5,1,2,3,2,4,4,-1,-1,1,5,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,1,1,2,1,1,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,10,2010,1,2,4,1,1,2,1,2,30,12,38,1,11,1,1,5,1,1,1,1,4,1,1,2,11
20191020833,9,1,1,1,2,4,4,-1,-1,2,1,1,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,4,5,1,1,1,2,1,1,2,1,2,1,1,1,4,2,2,2,8,2006,1,2,4,1,1,2,1,1,40,12,49,1,9,1,3,5,1,1,1,1,5,5,1,4,12
20191020840,13,1,1,1,1,4,4,-1,-1,4,2,1,2,1,1,1,1,1,1,2,1,10,2,1,1,2,2,1,1,3,6,1,1,1,4,2,2,2,1,1,1,1,1,7,2,1,1,12,2002,1,2,4,1,1,2,1,1,40,12,50,1,9,1,2,5,2,1,1,1,5,2,1,2,21
20191020847,6,1,2,3,2,4,4,-1,-1,1,1,2,2,2,2,2,2,1,2,2,2,3,1,2,1,2,1,1,2,3,4,1,1,1,4,3,2,1,1,2,1,1,2,7,1,2,3,5,2009,1,2,3,5,1,2,5,1,20,12,32,2,2,2,1,6,1,2,2,0,1,3,2,3,21
20191020848,2,2,2,3,2,4,4,-1,-1,3,1,1,1,1,1,1,1,1,1,1,2,20,1,1,2,2,2,1,1,4,1,1,1,1,4,4,2,1,1,1,1,1,2,3,1,1,1,3,2013,2,2,4,1,1,2,1,1,40,12,39,1,6,1,2,6,2,1,1,1,5,5,1,2,11
20191020849,5,2,1,2,1,4,4,-1,-1,1,1,1,2,1,1,1,1,1,2,2,2,7,2,1,1,1,1,1,1,3,5,1,1,2,4,3,2,1,1,2,1,2,2,2,2,2,2,2,2011,2,2,3,1,1,2,1,5,-1,5,41,1,8,2,3,5,2,1,1,0,4,1,1,3,31
20191020859,11,1,2,2,2,4,4,-1,-1,3,3,3,3,1,2,1,2,1,1,2,1,3,2,1,3,2,2,3,3,2,2,3,3,1,4,2,1,1,1,2,1,1,1,3,2,2,2,9,2004,2,2,3,1,1,2,5,1,40,12,42,2,2,2,2,4,2,2,2,1,2,1,1,2,11
20191020884,5,1,1,2,1,4,4,-1,-1,1,1,1,2,1,2,1,2,1,2,2,2,3,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,2,1,2,2,7,2011,2,2,2,1,1,2,3,1,45,6,30,2,4,1,2,6,2,2,2,0,5,1,1,2,11
20191020908,5,2,2,2,1,4,4,-1,-1,1,2,1,3,1,1,1,1,1,1,2,2,5,1,1,2,2,2,1,1,3,6,1,1,1,4,3,1,1,1,1,1,1,1,7,1,1,2,7,2010,1,2,4,2,2,1,1,1,40,12,52,1,9,1,1,6,1,1,1,1,5,4,1,2,21
20191020923,11,1,1,3,1,4,4,-1,-1,1,2,2,3,2,2,1,2,1,2,2,1,4,1,1,1,1,1,1,1,4,10,1,1,1,4,2,1,1,1,1,1,2,2,5,2,2,1,4,2005,1,3,2,1,1,2,3,1,40,10,53,2,2,3,1,5,2,2,2,0,4,3,1,4,13
20191020966,6,1,1,1,1,4,4,-1,-1,2,1,1,2,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,3,4,2,2,1,4,3,1,1,1,1,1,2,1,7,1,1,1,1,2010,1,2,4,2,1,1,3,1,60,12,47,2,9,1,2,6,1,3,2,2,3,4,1,2,13
20191020983,14,1,1,1,1,4,4,-1,-1,2,1,3,1,2,1,1,1,2,1,2,2,10,1,1,1,1,1,1,1,4,20,2,2,1,2,1,2,2,2,2,2,1,1,7,2,1,1,6,2002,2,2,4,2,1,1,1,1,60,12,57,1,12,1,1,5,2,1,1,1,5,1,1,3,12
20191021027,10,1,1,1,2,4,4,-1,-1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,3,4,10,1,1,1,2,1,2,2,2,2,1,2,1,4,2,2,2,12,2005,1,4,4,9,1,2,1,1,55,12,51,1,6,1,1,4,2,1,1,1,1,3,1,4,12
20191021029,5,1,2,1,1,4,4,-1,-1,1,1,1,2,1,1,1,2,1,1,2,1,5,1,1,1,1,1,1,1,4,2,1,1,1,4,3,1,1,1,1,1,1,1,7,1,2,1,7,2011,2,2,4,1,1,2,1,2,30,12,44,1,11,1,3,5,2,1,1,1,4,1,1,1,41
20191021069,13,1,2,2,2,4,4,-1,-1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,3,5,1,2,1,3,5,1,2,2,2,2,2,1,4,2,2,3,11,2002,2,2,4,3,6,2,3,1,45,12,41,2,7,1,1,5,1,4,2,0,4,1,1,3,23
20191021102,13,1,2,3,2,4,4,-1,-1,3,3,1,4,1,2,1,2,1,2,2,1,3,1,1,2,2,2,2,2,3,10,2,2,1,4,3,2,2,2,1,1,1,1,3,2,2,2,11,2002,1,2,4,2,1,1,1,1,40,12,49,1,7,1,2,3,1,1,1,1,4,5,1,2,41
20191021124,5,1,1,1,2,4,4,-1,-1,2,3,1,3,1,2,1,2,1,1,2,2,3,2,1,2,2,3,2,2,2,2,1,1,1,4,2,2,2,2,2,2,2,2,3,2,2,2,1,2011,1,2,5,5,5,2,3,1,40,12,56,2,3,1,1,2,2,4,2,3,3,1,1,3,32
20191021158,10,1,1,2,2,4,4,-1,-1,1,1,1,1,1,2,1,2,2,1,2,2,10,1,1,1,1,1,1,1,4,10,1,2,1,1,5,1,2,2,2,1,1,1,2,2,2,2,10,2005,2,2,4,1,1,2,1,1,9,12,52,1,5,1,3,4,2,1,1,1,2,1,1,4,21
20191021167,15,1,1,3,2,4,4,-1,-1,2,1,1,2,1,2,2,2,1,2,2,2,20,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,1,2,2,2,2,1,1,7,2,2,1,5,2001,1,2,4,1,3,2,1,1,28,8,40,1,8,1,1,5,2,1,1,1,3,1,1,3,41
20191021180,8,1,1,1,2,4,4,-1,-1,2,5,1,3,1,1,1,1,1,1,1,2,10,1,1,2,1,2,2,2,3,1,1,2,2,3,1,1,2,2,1,2,1,2,6,2,1,2,1,2008,1,2,5,1,1,2,1,5,-1,0,42,1,12,1,2,5,1,1,1,2,4,1,1,1,21
20191021185,14,1,1,1,1,4,4,-1,-1,2,1,1,2,1,2,1,1,1,2,2,1,7,1,1,1,1,1,1,2,4,13,2,2,1,3,2,2,2,1,2,2,1,1,7,2,1,2,7,2002,2,2,2,1,1,2,3,1,43,12,35,2,5,1,2,6,2,2,2,0,3,1,1,4,21
20191021197,14,1,2,2,1,4,4,-1,-1,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,3,3,2,4,3,4,10,1,1,1,2,1,1,1,1,2,2,1,1,7,2,2,1,8,2002,2,2,5,1,1,2,1,1,50,12,51,1,10,2,1,6,2,1,1,2,5,1,1,3,21
20191021202,6,2,1,3,1,2,4,-1,-1,1,2,1,2,1,1,1,1,1,1,2,2,5,1,1,1,1,1,1,1,3,5,1,1,1,4,3,1,1,1,1,1,1,1,7,1,1,1,4,2010,2,2,3,1,1,2,1,1,40,12,53,1,9,1,2,6,2,1,1,0,2,3,1,2,11
20191021227,9,1,2,2,2,3,4,-1,-1,2,3,1,3,1,2,1,2,1,1,2,1,3,1,1,2,1,1,3,2,3,7,1,2,1,4,3,1,2,1,1,1,2,1,5,2,1,1,3,2007,1,2,6,5,5,2,1,6,-1,0,60,2,4,1,2,5,2,4,2,1,1,2,1,1,21
20191021236,10,1,1,1,1,4,4,-1,-1,1,1,1,1,2,2,1,2,1,2,2,1,3,2,1,1,3,1,1,1,4,3,1,2,1,4,4,1,1,1,1,1,1,1,7,1,1,1,8,2006,2,2,3,1,1,2,1,5,-1,0,50,1,7,1,1,6,2,1,1,0,5,1,1,2,21
20191021252,6,1,2,2,2,4,4,-1,-1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,3,3,1,1,1,4,2,2,2,1,2,1,2,1,7,1,2,1,10,2010,1,2,5,4,1,1,3,1,50,12,30,2,3,1,1,4,2,3,2,1,3,2,1,2,21
20191021255,13,1,1,3,2,4,4,-1,-1,3,1,1,1,1,2,1,1,1,2,2,1,4,1,2,1,1,1,1,2,2,2,1,1,1,2,5,1,1,1,1,1,2,1,7,2,2,1,6,2003,1,2,4,2,1,1,1,2,40,12,38,1,8,1,1,4,2,1,1,1,2,5,1,3,33
20191021257,7,1,2,2,2,4,4,-1,-1,1,1,1,1,1,2,1,2,1,1,2,2,5,2,1,1,1,1,1,1,3,8,1,1,1,4,3,1,1,1,1,1,2,2,7,1,1,1,6,2008,2,2,3,2,1,1,2,6,-1,0,51,2,6,1,2,6,1,3,2,1,5,3,1,2,22
20191021281,12,2,2,1,2,2,4,-1,-1,4,3,4,3,2,2,2,1,1,2,2,2,2,2,2,2,3,2,2,1,6,-1,-1,-1,-1,-1,-1,2,2,2,2,2,1,1,3,2,2,1,4,2003,1,4,4,1,1,2,1,7,-1,0,42,2,1,3,5,2,1,2,2,2,2,2,1,4,33
20191021302,14,1,1,1,2,3,3,14,1,3,1,3,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,3,3,3,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,11,2001,1,2,4,1,1,2,4,2,40,12,56,2,9,1,1,6,1,2,2,2,5,1,1,2,41
20191021303,14,1,2,2,2,4,4,-1,-1,2,1,2,1,1,2,1,2,1,2,2,2,25,1,1,1,1,2,2,2,4,11,1,1,1,2,1,1,2,2,1,1,1,2,3,2,2,2,5,2002,2,2,4,2,1,1,1,1,45,12,44,1,11,1,1,5,2,1,1,1,4,1,1,3,21
20191021314,10,1,2,2,2,4,4,-1,-1,2,2,2,3,1,2,1,1,1,1,2,2,7,1,1,1,2,1,2,2,3,5,1,1,1,4,2,2,2,1,2,1,1,2,4,1,2,1,6,2006,1,2,4,1,1,2,1,1,40,12,47,1,12,1,1,6,2,1,1,1,5,1,1,1,21
20191021328,8,1,2,1,1,4,4,-1,-1,2,1,1,2,1,1,1,1,1,1,1,2,10,2,1,2,1,2,2,2,3,4,1,2,2,4,3,2,2,1,1,1,1,1,5,1,1,2,11,2007,2,2,4,1,1,2,1,1,40,12,46,1,9,1,2,5,2,1,1,1,4,1,1,4,42
20191021402,8,1,2,2,2,4,4,-1,-1,1,2,1,1,1,2,1,2,1,1,2,2,3,2,1,1,1,1,1,1,3,3,1,1,1,3,2,2,2,1,2,1,2,1,6,2,2,1,8,2008,1,2,5,1,1,2,5,1,12,12,34,2,2,2,2,6,2,2,2,3,3,3,3,4,31
20191021412,15,1,1,1,2,4,4,-1,-1,1,3,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,3,8,1,2,1,3,5,1,2,2,2,1,1,1,3,2,1,1,2,2001,1,2,3,1,1,2,1,2,40,12,49,1,10,1,1,3,2,1,1,0,4,1,1,3,22
20191021418,15,1,1,2,2,4,4,-1,-1,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,1,1,1,3,6,1,1,1,2,1,1,1,1,2,1,1,1,0,2,1,3,2,2001,1,2,4,2,1,1,1,1,40,12,48,1,10,1,1,6,2,1,1,1,4,1,1,3,21
20191021440,4,1,1,3,2,4,3,11,3,1,1,1,2,1,1,1,1,1,1,1,2,20,1,2,1,1,1,1,1,2,3,1,1,1,4,2,1,1,1,2,2,1,2,5,2,1,2,2,2012,2,2,4,2,1,1,1,1,55,12,40,1,12,1,2,6,2,1,1,1,5,1,1,1,21
20191021459,6,2,1,3,1,4,4,-1,-1,1,5,1,2,1,1,1,1,1,2,2,2,5,1,1,1,1,1,1,1,4,2,1,1,1,2,3,1,2,2,1,2,1,1,7,2,1,2,1,2010,2,2,2,1,1,2,3,2,2,12,50,2,12,1,2,6,2,2,2,0,5,4,1,1,11
20191021460,4,1,2,1,2,4,4,-1,-1,1,5,1,1,1,1,1,2,1,1,2,2,5,1,1,1,2,1,1,1,6,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,4,1,1,1,2,2012,2,2,3,1,1,2,1,1,70,12,47,1,12,1,5,6,2,1,1,0,5,1,1,2,12
20191021515,15,1,1,1,1,4,3,6,1,3,1,1,2,1,2,1,2,2,1,1,2,50,1,1,2,1,2,1,1,3,5,1,1,2,2,1,1,1,1,1,1,1,1,4,2,2,1,5,2001,1,2,4,2,1,1,1,1,40,12,46,1,9,1,1,3,2,1,1,1,3,1,1,3,42
20191021564,10,2,1,1,1,4,4,-1,-1,2,1,1,1,1,2,1,1,1,2,2,2,4,1,1,1,1,1,1,1,4,6,1,1,1,4,1,2,2,2,2,2,2,2,7,1,1,1,1,2006,2,4,6,1,1,2,1,2,10,12,41,1,2,2,1,2,2,1,1,3,3,3,1,4,21
20191021574,12,1,2,2,2,4,4,-1,-1,2,1,1,1,1,2,1,1,1,1,2,1,4,1,1,1,1,1,1,1,3,20,2,2,1,4,4,1,1,1,1,2,1,2,7,2,2,2,10,2003,1,2,4,2,1,1,1,1,40,12,44,1,1,1,1,6,2,1,1,1,5,4,1,2,21
20191021579,12,1,1,3,2,2,3,-1,4,2,3,3,2,1,2,1,1,1,1,2,1,20,1,1,1,1,1,1,1,3,0,1,1,1,4,1,2,2,1,2,1,1,1,0,2,2,3,11,2003,1,4,2,1,1,2,4,1,40,12,43,2,2,2,2,2,2,2,2,0,2,3,1,3,11
20191021595,9,1,2,1,1,4,4,-1,-1,2,2,2,2,1,1,1,1,1,1,1,1,10,1,1,3,2,2,2,1,3,5,1,1,1,4,4,1,1,1,1,1,1,1,5,2,2,2,9,2008,2,2,3,2,1,1,1,1,40,11,50,1,9,1,1,5,1,1,1,0,3,5,1,2,11
20191021612,9,1,1,3,1,4,4,-1,-1,1,1,1,1,1,1,1,1,1,2,2,2,6,2,1,2,2,2,2,2,3,5,1,1,2,4,1,2,2,1,2,1,2,2,7,1,2,2,6,2007,1,2,4,2,1,1,1,5,-1,0,48,1,9,1,2,4,2,1,1,1,5,1,1,3,22
20191021616,7,1,1,1,2,4,4,-1,-1,2,2,1,3,1,2,1,2,2,2,2,2,8,2,1,2,2,2,2,2,4,5,1,1,1,3,3,2,2,2,2,2,2,2,3,1,1,1,12,2008,1,2,4,1,1,2,1,1,40,12,38,1,7,1,2,6,2,1,1,1,3,2,1,1,21
20191021626,13,1,1,2,1,4,4,-1,-1,2,2,1,3,1,1,1,2,1,1,2,1,5,2,1,2,2,2,2,2,3,7,1,1,1,4,1,2,2,2,2,2,1,2,1,2,2,2,3,2003,1,2,6,1,1,2,1,1,10,12,44,1,8,1,2,5,2,1,1,3,3,2,1,3,21
20191021635,6,2,1,2,1,2,4,-1,-1,1,1,1,1,1,2,1,2,1,1,2,2,3,2,1,1,1,1,1,1,3,4,1,1,1,4,2,2,2,2,2,2,1,2,3,1,2,2,5,2010,1,2,2,1,1,2,4,1,40,12,40,2,3,1,2,6,2,2,2,0,4,3,1,2,32
20191021643,10,1,2,2,1,4,4,-1,-1,2,1,1,1,1,1,1,1,1,1,1,1,99,1,1,2,2,1,2,2,4,10,2,2,1,4,2,2,2,2,1,1,2,1,4,1,2,1,7,2006,2,2,5,1,1,2,1,2,60,12,44,1,5,1,2,6,2,1,1,2,4,1,1,3,21
20191021664,15,1,2,2,1,4,3,10,2,1,1,1,2,1,2,1,1,1,2,2,2,4,1,1,1,2,2,1,2,4,10,3,1,1,4,1,1,2,2,1,1,1,1,7,2,2,1,8,2001,2,6,4,1,1,2,1,1,40,12,51,1,7,1,1,6,2,1,1,1,5,1,1,2,13
20191021665,10,1,1,1,1,4,4,-1,-1,2,1,1,1,1,1,1,1,1,1,1,1,16,2,1,2,2,2,2,2,4,15,2,2,1,4,3,1,1,1,1,2,1,1,7,1,2,2,10,2010,1,6,3,1,1,1,1,2,20,12,40,1,12,1,1,6,1,1,1,0,5,4,1,4,11
20191021669,9,1,2,3,2,4,4,-1,-1,2,1,1,3,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,3,2,2,2,1,1,1,1,2,4,2,2,1,6,2007,2,2,3,1,1,2,1,1,40,12,44,1,9,1,1,5,2,1,1,0,3,1,1,2,42
20191021676,8,2,1,3,2,4,4,-1,-1,2,5,1,2,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,3,2,1,1,1,4,3,1,1,1,1,1,1,2,7,2,2,2,1,2008,1,2,2,2,1,1,3,2,10,1,66,2,9,1,2,4,1,3,2,0,3,1,1,1,22
20191021687,8,1,2,2,2,4,4,-1,-1,1,2,1,3,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,10,3,3,1,3,1,2,1,1,2,1,1,1,7,1,2,1,8,2008,2,2,4,1,1,2,1,1,20,12,39,1,7,1,2,4,2,1,1,1,2,3,1,2,21
20191021738,5,2,1,3,2,4,4,-1,-1,1,1,1,1,1,1,1,2,1,1,1,2,15,1,1,1,1,1,1,1,3,2,1,1,2,4,1,2,2,2,1,1,2,1,6,2,2,1,12,2011,2,2,5,2,1,1,1,2,40,12,44,1,10,1,1,5,2,1,1,2,4,1,1,2,41
20191021750,7,1,2,3,1,4,4,-1,-1,2,5,1,2,1,1,1,1,1,2,2,1,4,1,1,2,2,2,1,2,3,12,1,1,1,4,3,1,1,1,1,1,1,1,7,2,1,1,8,2009,1,2,4,2,1,1,1,1,60,12,42,1,10,1,2,6,2,1,1,1,4,4,1,4,12
20191021759,6,2,1,3,2,4,4,-1,-1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,4,10,2,2,1,4,4,1,1,1,1,1,1,1,7,1,1,1,12,2009,2,2,4,1,1,2,1,1,20,12,30,1,8,1,1,5,2,1,1,1,4,5,1,2,21
20191021766,4,2,1,2,1,4,4,-1,-1,1,5,1,1,1,1,1,2,1,1,2,2,4,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,1,2,1,1,2,1,1,7,1,1,2,12,2011,1,2,3,1,1,2,1,1,33,11,37,1,9,1,3,6,2,1,1,0,5,1,1,3,21
20191021769,8,1,1,2,2,4,4,-1,-1,3,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,1,1,2,2,4,2,1,2,2,2,2,2,2,1,2,2,1,7,2008,1,2,5,1,1,2,1,1,24,10,42,1,11,1,2,5,2,1,1,2,4,1,1,2,41
20191021791,15,1,1,3,2,4,4,-1,-1,2,2,1,3,2,2,1,2,1,2,2,2,2,1,1,3,3,3,2,3,3,2,3,1,1,3,1,1,2,2,1,2,1,1,4,2,2,2,9,2000,1,2,3,2,1,2,1,2,25,12,55,1,5,2,1,5,2,1,1,0,5,5,1,2,13
20191021808,6,1,1,1,2,4,4,-1,-1,1,1,1,2,1,1,1,1,1,1,2,1,15,1,1,1,1,1,1,1,4,20,1,1,1,4,4,1,2,1,2,1,1,2,7,2,2,2,10,2009,2,2,4,2,1,1,1,1,40,12,39,1,10,1,1,6,2,1,1,1,4,3,1,4,41
20191021832,5,1,2,2,1,4,4,-1,-1,1,1,1,2,2,1,1,2,1,2,2,2,3,1,1,2,3,2,2,2,4,10,3,1,1,4,4,1,1,1,1,1,1,1,4,2,2,2,11,2010,2,2,3,1,1,2,1,1,40,10,46,1,10,2,2,6,1,1,1,0,4,5,1,2,13
20191021838,14,1,2,2,2,4,4,-1,-1,2,1,1,2,1,1,1,2,2,1,1,2,20,1,1,1,1,1,2,2,3,5,2,2,1,3,1,1,2,2,2,2,1,1,4,2,2,2,3,2001,2,2,4,1,1,2,1,1,45,12,45,1,10,1,1,6,1,1,1,1,4,1,1,2,21
20191021843,4,1,1,3,2,4,4,-1,-1,1,5,1,1,1,1,1,1,1,1,1,2,10,1,1,1,1,1,2,1,3,7,1,1,1,4,1,1,1,2,1,2,1,2,4,1,2,1,4,2012,2,3,3,1,1,2,1,1,33,10,46,1,9,1,2,6,2,1,1,0,5,3,1,4,23
